Manufacturer;Suppllier;Price;Purchase;%;VAT;Reference;Name;Category;Meta title;Tags;Keywords;Rewrite
Scorpion;Scorpion;1559,33;779,665;25;7;SAU084CF;Audi RS3 Saloon 8V (GPF and Non-GPF models) OEM / Scorpion Resonated cat/gpf-back system without valves  Ascari EVO  PD( 80mm/3.15)  TD( 170mm x 107mm);Home;Audi RS3 Saloon 8V (GPF and Non-GPF models) OEM / Scorpion Resonated cat/gpf-back system without valves Ascari EVO 80mm/3.15 170mm x 107mm;Scorpion,SAU084CF,Audi,RS3 Saloon 8V (GPF and Non-GPF models), OEM / Scorpion, Resonated cat/gpf-back system without valves, Ascari EVO, 80mm/3.15, 170mm x 107mm;Scorpion,SAU084CF,Audi,RS3,Saloon,8V,(GPF,and,Non-GPF,models),,OEM,/,Scorpion,Resonated,cat/gpf-back,system,without,valves,,Ascari,EVO,,80mm/3.15,,170mm,x,107mm;Scorpion-SAU084CF
Scorpion;Scorpion;1962,35;981,175;25;7;SAU083;Audi RS3 Saloon 8V MQB (GPF and non GPF models) OEM / Scorpion Resonated cat-back system with electronic valves  EVO  PD( 80mm/3.15)  TD( 160mm x 95mm);Home;Audi RS3 Saloon 8V MQB (GPF and non GPF models) OEM / Scorpion Resonated cat-back system with electronic valves EVO 80mm/3.15 160mm x 95mm;Scorpion,SAU083,Audi,RS3 Saloon 8V MQB (GPF and non GPF models), OEM / Scorpion, Resonated cat-back system with electronic valves, EVO, 80mm/3.15, 160mm x 95mm;Scorpion,SAU083,Audi,RS3,Saloon,8V,MQB,(GPF,and,non,GPF,models),,OEM,/,Scorpion,Resonated,cat-back,system,with,electronic,valves,,EVO,,80mm/3.15,,160mm,x,95mm;Scorpion-SAU083
Scorpion;Scorpion;1500,35;750,175;25;7;SAU084;Audi RS3 Saloon 8V MQB (GPF and non GPF models) OEM / Scorpion Resonated cat-back system with no valves  EVO  PD( 80mm/3.15)  TD( 160mm x 95mm);Home;Audi RS3 Saloon 8V MQB (GPF and non GPF models) OEM / Scorpion Resonated cat-back system with no valves EVO 80mm/3.15 160mm x 95mm;Scorpion,SAU084,Audi,RS3 Saloon 8V MQB (GPF and non GPF models), OEM / Scorpion, Resonated cat-back system with no valves, EVO, 80mm/3.15, 160mm x 95mm;Scorpion,SAU084,Audi,RS3,Saloon,8V,MQB,(GPF,and,non,GPF,models),,OEM,/,Scorpion,Resonated,cat-back,system,with,no,valves,,EVO,,80mm/3.15,,160mm,x,95mm;Scorpion-SAU084
Scorpion;Scorpion;2080,7;1040,35;25;7;SAU048SYS;Audi RS4 B8 4.2 FSI Quattro Avant/RS5 4.2 V8 Coupe  OEM / Scorpion Resonated cat-back system inc active exhaust valve  OE Fitment  PD( 63.5mm/2.5)  TD( N/A);Home;Audi RS4 B8 4.2 FSI Quattro Avant/RS5 4.2 V8 Coupe  OEM / Scorpion Resonated cat-back system inc active exhaust valve OE Fitment 63.5mm/2.5 N/A;Scorpion,SAU048SYS,Audi,RS4 B8 4.2 FSI Quattro Avant/RS5 4.2 V8 Coupe , OEM / Scorpion, Resonated cat-back system inc active exhaust valve, OE Fitment, 63.5mm/2.5, N/A;Scorpion,SAU048SYS,Audi,RS4,B8,4.2,FSI,Quattro,Avant/RS5,4.2,V8,Coupe,,,OEM,/,Scorpion,Resonated,cat-back,system,inc,active,exhaust,valve,,OE,Fitment,,63.5mm/2.5,,N/A;Scorpion-SAU048SYS
Scorpion;Scorpion;1545,36;772,68;25;7;SAU048;Audi RS4 B8 4.2 FSI Quattro Avant/RS5 4.2 V8 Coupe  OEM / Scorpion Resonated half system inc active exhaust valve  OE Fitment  PD( 63.5mm/2.5)  TD( N/A);Home;Audi RS4 B8 4.2 FSI Quattro Avant/RS5 4.2 V8 Coupe  OEM / Scorpion Resonated half system inc active exhaust valve OE Fitment 63.5mm/2.5 N/A;Scorpion,SAU048,Audi,RS4 B8 4.2 FSI Quattro Avant/RS5 4.2 V8 Coupe , OEM / Scorpion, Resonated half system inc active exhaust valve, OE Fitment, 63.5mm/2.5, N/A;Scorpion,SAU048,Audi,RS4,B8,4.2,FSI,Quattro,Avant/RS5,4.2,V8,Coupe,,,OEM,/,Scorpion,Resonated,half,system,inc,active,exhaust,valve,,OE,Fitment,,63.5mm/2.5,,N/A;Scorpion-SAU048
Scorpion;Scorpion;1048,95;524,475;25;7;SAU087U;Audi RS6 Avant C7 170 x 120mm Carbon Fibre Ascari RS trim (pair)  Ascari RS   TD( 170 x 120mm);Home;Audi RS6 Avant C7 170 x 120mm Carbon Fibre Ascari RS trim (pair) Ascari RS 170 x 120mm;Scorpion,SAU087U,Audi,RS6 Avant C7,, 170 x 120mm Carbon Fibre Ascari RS trim (pair), Ascari RS,, 170 x 120mm;Scorpion,SAU087U,Audi,RS6,Avant,C7,,170,x,120mm,Carbon,Fibre,Ascari,RS,trim,(pair),,Ascari,RS,,,170,x,120mm;Scorpion-SAU087U
Scorpion;Scorpion;2694,24;1347,12;25;7;SAUS087CF;Audi RS6 Avant C7 OEM / Scorpion Non-resonated half system with trims  Ascari RS  PD( 70mm/2.75)  TD( 170 x 120mm);Home;Audi RS6 Avant C7 OEM / Scorpion Non-resonated half system with trims Ascari RS 70mm/2.75 170 x 120mm;Scorpion,SAUS087CF,Audi,RS6 Avant C7, OEM / Scorpion, Non-resonated half system with trims, Ascari RS, 70mm/2.75, 170 x 120mm;Scorpion,SAUS087CF,Audi,RS6,Avant,C7,,OEM,/,Scorpion,Non-resonated,half,system,with,trims,,Ascari,RS,,70mm/2.75,,170,x,120mm;Scorpion-SAUS087CF
Scorpion;Scorpion;2895,21;1447,605;25;7;SAU087CF;Audi RS6 Avant C7 OEM / Scorpion Resonated half system with trims  Ascari RS  PD( 70mm/2.75)  TD( 170 x 120mm);Home;Audi RS6 Avant C7 OEM / Scorpion Resonated half system with trims Ascari RS 70mm/2.75 170 x 120mm;Scorpion,SAU087CF,Audi,RS6 Avant C7, OEM / Scorpion, Resonated half system with trims, Ascari RS, 70mm/2.75, 170 x 120mm;Scorpion,SAU087CF,Audi,RS6,Avant,C7,,OEM,/,Scorpion,Resonated,half,system,with,trims,,Ascari,RS,,70mm/2.75,,170,x,120mm;Scorpion-SAU087CF
Scorpion;Scorpion;336,51;168,255;25;7;SAUP087;Audi RS6 Avant C7 / RSC7 C7 OEM / Scorpion Front resonator delete   PD( 70mm/2.75) ;Home;Audi RS6 Avant C7 / RSC7 C7 OEM / Scorpion Front resonator delete 70mm/2.75;Scorpion,SAUP087,Audi,RS6 Avant C7 / RSC7 C7, OEM / Scorpion, Front resonator delete,, 70mm/2.75,;Scorpion,SAUP087,Audi,RS6,Avant,C7,/,RSC7,C7,,OEM,/,Scorpion,Front,resonator,delete,,,70mm/2.75,;Scorpion-SAUP087
Scorpion;Scorpion;1750,29;875,145;25;7;SAUS087;Audi RS6 Avant C7 / RSC7 C7 OEM / Scorpion Non-resonated half system  OE Fitment  PD( 70mm/2.75)  TD( N/A);Home;Audi RS6 Avant C7 / RSC7 C7 OEM / Scorpion Non-resonated half system OE Fitment 70mm/2.75 N/A;Scorpion,SAUS087,Audi,RS6 Avant C7 / RSC7 C7, OEM / Scorpion, Non-resonated half system, OE Fitment, 70mm/2.75, N/A;Scorpion,SAUS087,Audi,RS6,Avant,C7,/,RSC7,C7,,OEM,/,Scorpion,Non-resonated,half,system,,OE,Fitment,,70mm/2.75,,N/A;Scorpion-SAUS087
Scorpion;Scorpion;1951,25;975,625;25;7;SAU087;Audi RS6 Avant C7 / RSC7 C7 OEM / Scorpion Resonated half system  OE Fitment  PD( 70mm/2.75)  TD( N/A);Home;Audi RS6 Avant C7 / RSC7 C7 OEM / Scorpion Resonated half system OE Fitment 70mm/2.75 N/A;Scorpion,SAU087,Audi,RS6 Avant C7 / RSC7 C7, OEM / Scorpion, Resonated half system, OE Fitment, 70mm/2.75, N/A;Scorpion,SAU087,Audi,RS6,Avant,C7,/,RSC7,C7,,OEM,/,Scorpion,Resonated,half,system,,OE,Fitment,,70mm/2.75,,N/A;Scorpion-SAU087
Scorpion;Scorpion;829,5;414,75;25;7;SAUC112;Audi RSQ3 (F3) OEM / Scorpion De-cat downpipe (Removes GPF)   PD( 100mm/4) ;Home;Audi RSQ3 (F3) OEM / Scorpion De-cat downpipe (Removes GPF) 100mm/4;Scorpion,SAUC112,Audi,RSQ3 (F3), OEM / Scorpion, De-cat downpipe (Removes GPF),, 100mm/4,;Scorpion,SAUC112,Audi,RSQ3,(F3),,OEM,/,Scorpion,De-cat,downpipe,(Removes,GPF),,,100mm/4,;Scorpion-SAUC112
Scorpion;Scorpion;1207,5;603,75;25;7;SAUX112;Audi RSQ3 (F3) OEM / Scorpion Downpipe with sports catalyst (Removes GPF)   PD( 100mm/4) ;Home;Audi RSQ3 (F3) OEM / Scorpion Downpipe with sports catalyst (Removes GPF) 100mm/4;Scorpion,SAUX112,Audi,RSQ3 (F3), OEM / Scorpion, Downpipe with sports catalyst (Removes GPF),, 100mm/4,;Scorpion,SAUX112,Audi,RSQ3,(F3),,OEM,/,Scorpion,Downpipe,with,sports,catalyst,(Removes,GPF),,,100mm/4,;Scorpion-SAUX112
Scorpion;Scorpion;1567,3;783,65;25;7;SAUS112;Audi RSQ3 (F3) OEM / Scorpion Non-res gpf-back system with valves  OE Fitment  PD( 80mm/3.15) ;Home;Audi RSQ3 (F3) OEM / Scorpion Non-res gpf-back system with valves OE Fitment 80mm/3.15;Scorpion,SAUS112,Audi,RSQ3 (F3), OEM / Scorpion, Non-res gpf-back system with valves, OE Fitment, 80mm/3.15,;Scorpion,SAUS112,Audi,RSQ3,(F3),,OEM,/,Scorpion,Non-res,gpf-back,system,with,valves,,OE,Fitment,,80mm/3.15,;Scorpion-SAUS112
Scorpion;Scorpion;1044,1;522,05;25;7;SAUS113;Audi RSQ3 (F3) OEM / Scorpion Non-res gpf-back system without valves  OE Fitment  PD( 80mm/3.15) ;Home;Audi RSQ3 (F3) OEM / Scorpion Non-res gpf-back system without valves OE Fitment 80mm/3.15;Scorpion,SAUS113,Audi,RSQ3 (F3), OEM / Scorpion, Non-res gpf-back system without valves, OE Fitment, 80mm/3.15,;Scorpion,SAUS113,Audi,RSQ3,(F3),,OEM,/,Scorpion,Non-res,gpf-back,system,without,valves,,OE,Fitment,,80mm/3.15,;Scorpion-SAUS113
Scorpion;Scorpion;546,42;273,21;25;7;SAUC045;Audi S1 2.0 TFSi Quattro OEM / Scorpion De-cat downpipe   PD( 76mm/3) ;Home;Audi S1 2.0 TFSi Quattro OEM / Scorpion De-cat downpipe 76mm/3;Scorpion,SAUC045,Audi,S1 2.0 TFSi Quattro, OEM / Scorpion, De-cat downpipe,, 76mm/3,;Scorpion,SAUC045,Audi,S1,2.0,TFSi,Quattro,,OEM,/,Scorpion,De-cat,downpipe,,,76mm/3,;Scorpion-SAUC045
Scorpion;Scorpion;903,32;451,66;25;7;SAUX045;Audi S1 2.0 TFSi Quattro OEM / Scorpion Downpipe with high flow sports catalyst   PD( 76mm/3) ;Home;Audi S1 2.0 TFSi Quattro OEM / Scorpion Downpipe with high flow sports catalyst 76mm/3;Scorpion,SAUX045,Audi,S1 2.0 TFSi Quattro, OEM / Scorpion, Downpipe with high flow sports catalyst,, 76mm/3,;Scorpion,SAUX045,Audi,S1,2.0,TFSi,Quattro,,OEM,/,Scorpion,Downpipe,with,high,flow,sports,catalyst,,,76mm/3,;Scorpion-SAUX045
Scorpion;Scorpion;1533,07;766,535;25;7;SAUS045;Audi S1 2.0 TFSi Quattro OEM / Scorpion Non-res cat-back system with electronic valves  Monaco (quad)  PD( 70mm/2.75)  TD( 90mm x 76mm);Home;Audi S1 2.0 TFSi Quattro OEM / Scorpion Non-res cat-back system with electronic valves Monaco (quad) 70mm/2.75 90mm x 76mm;Scorpion,SAUS045,Audi,S1 2.0 TFSi Quattro, OEM / Scorpion, Non-res cat-back system with electronic valves, Monaco (quad), 70mm/2.75, 90mm x 76mm;Scorpion,SAUS045,Audi,S1,2.0,TFSi,Quattro,,OEM,/,Scorpion,Non-res,cat-back,system,with,electronic,valves,,Monaco,(quad),,70mm/2.75,,90mm,x,76mm;Scorpion-SAUS045
Scorpion;Scorpion;1652,05;826,025;25;7;SAUS045D;Audi S1 2.0 TFSi Quattro OEM / Scorpion Non-res cat-back system with electronic valves  Daytona  PD( 70mm/2.75)  TD( 90mm);Home;Audi S1 2.0 TFSi Quattro OEM / Scorpion Non-res cat-back system with electronic valves Daytona 70mm/2.75 90mm;Scorpion,SAUS045D,Audi,S1 2.0 TFSi Quattro, OEM / Scorpion, Non-res cat-back system with electronic valves, Daytona, 70mm/2.75, 90mm;Scorpion,SAUS045D,Audi,S1,2.0,TFSi,Quattro,,OEM,/,Scorpion,Non-res,cat-back,system,with,electronic,valves,,Daytona,,70mm/2.75,,90mm;Scorpion-SAUS045D
Scorpion;Scorpion;1771,01;885,505;25;7;SAU045D;Audi S1 2.0 TFSi Quattro OEM / Scorpion Resonated cat-back system with electronic valves  Daytona  PD( 70mm/2.75)  TD( 90mm);Home;Audi S1 2.0 TFSi Quattro OEM / Scorpion Resonated cat-back system with electronic valves Daytona 70mm/2.75 90mm;Scorpion,SAU045D,Audi,S1 2.0 TFSi Quattro, OEM / Scorpion, Resonated cat-back system with electronic valves, Daytona, 70mm/2.75, 90mm;Scorpion,SAU045D,Audi,S1,2.0,TFSi,Quattro,,OEM,/,Scorpion,Resonated,cat-back,system,with,electronic,valves,,Daytona,,70mm/2.75,,90mm;Scorpion-SAU045D
Scorpion;Scorpion;1652,05;826,025;25;7;SAU045;Audi S1 2.0 TFSi Quattro OEM Only Resonated cat-back system with electronic valves   Monaco (quad)  PD( 70mm/2.75)  TD( 90mm x 76mm);Home;Audi S1 2.0 TFSi Quattro OEM Only Resonated cat-back system with electronic valves  Monaco (quad) 70mm/2.75 90mm x 76mm;Scorpion,SAU045,Audi,S1 2.0 TFSi Quattro, OEM Only, Resonated cat-back system with electronic valves , Monaco (quad), 70mm/2.75, 90mm x 76mm;Scorpion,SAU045,Audi,S1,2.0,TFSi,Quattro,,OEM,Only,Resonated,cat-back,system,with,electronic,valves,,,Monaco,(quad),,70mm/2.75,,90mm,x,76mm;Scorpion-SAU045
Scorpion;Scorpion;2093,73;1046,865;25;7;SAUS108CF;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system with valves  Ascari  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system with valves Ascari 80mm/3.15 101mm;Scorpion,SAUS108CF,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Non-resonated cat/gpf-back system with valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAUS108CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Non-resonated,cat/gpf-back,system,with,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAUS108CF
Scorpion;Scorpion;1828,17;914,085;25;7;SAUS108;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system with valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system with valves Daytona 80mm/3.15 101mm;Scorpion,SAUS108,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Non-resonated cat/gpf-back system with valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS108,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Non-resonated,cat/gpf-back,system,with,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS108
Scorpion;Scorpion;1923,3;961,65;25;7;SAUS108C;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system with valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system with valves Daytona 80mm/3.15 101mm;Scorpion,SAUS108C,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Non-resonated cat/gpf-back system with valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS108C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Non-resonated,cat/gpf-back,system,with,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS108C
Scorpion;Scorpion;1640,13;820,065;25;7;SAUS109CF;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system without valves  Ascari  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system without valves Ascari 80mm/3.15 101mm;Scorpion,SAUS109CF,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Non-resonated cat/gpf-back system without valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAUS109CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Non-resonated,cat/gpf-back,system,without,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAUS109CF
Scorpion;Scorpion;1374,57;687,285;25;7;SAUS109;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system without valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system without valves Daytona 80mm/3.15 101mm;Scorpion,SAUS109,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Non-resonated cat/gpf-back system without valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS109,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Non-resonated,cat/gpf-back,system,without,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS109
Scorpion;Scorpion;1469,7;734,85;25;7;SAUS109C;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system without valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Non-resonated cat/gpf-back system without valves Daytona 80mm/3.15 101mm;Scorpion,SAUS109C,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Non-resonated cat/gpf-back system without valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAUS109C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Non-resonated,cat/gpf-back,system,without,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAUS109C
Scorpion;Scorpion;2266,98;1133,49;25;7;SAU108CF;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system with valves  Ascari  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system with valves Ascari 80mm/3.15 101mm;Scorpion,SAU108CF,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Resonated cat/gpf-back system with valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAU108CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Resonated,cat/gpf-back,system,with,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAU108CF
Scorpion;Scorpion;2001,42;1000,71;25;7;SAU108;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system with valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system with valves Daytona 80mm/3.15 101mm;Scorpion,SAU108,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Resonated cat/gpf-back system with valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU108,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Resonated,cat/gpf-back,system,with,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU108
Scorpion;Scorpion;2096,55;1048,275;25;7;SAU108C;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system with valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system with valves Daytona 80mm/3.15 101mm;Scorpion,SAU108C,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Resonated cat/gpf-back system with valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU108C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Resonated,cat/gpf-back,system,with,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU108C
Scorpion;Scorpion;1813,38;906,69;25;7;SAU109CF;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system without valves  Ascari  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system without valves Ascari 80mm/3.15 101mm;Scorpion,SAU109CF,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Resonated cat/gpf-back system without valves, Ascari, 80mm/3.15, 101mm;Scorpion,SAU109CF,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Resonated,cat/gpf-back,system,without,valves,,Ascari,,80mm/3.15,,101mm;Scorpion-SAU109CF
Scorpion;Scorpion;1547,82;773,91;25;7;SAU109;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system without valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system without valves Daytona 80mm/3.15 101mm;Scorpion,SAU109,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Resonated cat/gpf-back system without valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU109,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Resonated,cat/gpf-back,system,without,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU109
Scorpion;Scorpion;1642,95;821,475;25;7;SAU109C;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system without valves  Daytona  PD( 80mm/3.15)  TD( 101mm);Home;Audi S3 3-Door/Sportback 8V OEM / Scorpion Resonated cat/gpf-back system without valves Daytona 80mm/3.15 101mm;Scorpion,SAU109C,Audi,S3 3-Door/Sportback 8V, OEM / Scorpion, Resonated cat/gpf-back system without valves, Daytona, 80mm/3.15, 101mm;Scorpion,SAU109C,Audi,S3,3-Door/Sportback,8V,,OEM,/,Scorpion,Resonated,cat/gpf-back,system,without,valves,,Daytona,,80mm/3.15,,101mm;Scorpion-SAU109C
Scorpion;Scorpion;406,86;203,43;25;7;SAUC074;Audi S3 8P OEM / Scorpion De-cat downpipe   PD( 76mm/3) ;Home;Audi S3 8P OEM / Scorpion De-cat downpipe 76mm/3;Scorpion,SAUC074,Audi,S3 8P, OEM / Scorpion, De-cat downpipe,, 76mm/3,;Scorpion,SAUC074,Audi,S3,8P,,OEM,/,Scorpion,De-cat,downpipe,,,76mm/3,;Scorpion-SAUC074
Scorpion;Scorpion;735,2;367,6;25;7;SAUX074;Audi S3 8P OEM / Scorpion Downpipe with a high flow sports catalyst   PD( 76mm/3) ;Home;Audi S3 8P OEM / Scorpion Downpipe with a high flow sports catalyst 76mm/3;Scorpion,SAUX074,Audi,S3 8P, OEM / Scorpion, Downpipe with a high flow sports catalyst,, 76mm/3,;Scorpion,SAUX074,Audi,S3,8P,,OEM,/,Scorpion,Downpipe,with,a,high,flow,sports,catalyst,,,76mm/3,;Scorpion-SAUX074
Scorpion;Scorpion;712,6;356,3;25;7;SAUS074;Audi S3 8P OEM / Scorpion Non-resonated cat-back system  Daytona (twin)  PD( 70mm/2.75)  TD( 90mm);Home;Audi S3 8P OEM / Scorpion Non-resonated cat-back system Daytona (twin) 70mm/2.75 90mm;Scorpion,SAUS074,Audi,S3 8P, OEM / Scorpion, Non-resonated cat-back system, Daytona (twin), 70mm/2.75, 90mm;Scorpion,SAUS074,Audi,S3,8P,,OEM,/,Scorpion,Non-resonated,cat-back,system,,Daytona,(twin),,70mm/2.75,,90mm;Scorpion-SAUS074
Scorpion;Scorpion;770,91;385,455;25;7;SAUS074C;Audi S3 8P OEM / Scorpion Non-resonated cat-back system  Daytona (twin)  PD( 70mm/2.75)  TD( 90mm);Home;Audi S3 8P OEM / Scorpion Non-resonated cat-back system Daytona (twin) 70mm/2.75 90mm;Scorpion,SAUS074C,Audi,S3 8P, OEM / Scorpion, Non-resonated cat-back system, Daytona (twin), 70mm/2.75, 90mm;Scorpion,SAUS074C,Audi,S3,8P,,OEM,/,Scorpion,Non-resonated,cat-back,system,,Daytona,(twin),,70mm/2.75,,90mm;Scorpion-SAUS074C
Scorpion;Scorpion;1418,37;709,185;25;7;SAUS094;Audi S3 8Y Sportback  Non-res cat/gpf back system  Daytona  PD( 80mm/3.15)  TD( 114mm);Home;Audi S3 8Y Sportback  Non-res cat/gpf back system Daytona 80mm/3.15 114mm;Scorpion,SAUS094,Audi,S3 8Y Sportback ,, Non-res cat/gpf back system, Daytona, 80mm/3.15, 114mm;Scorpion,SAUS094,Audi,S3,8Y,Sportback,,,Non-res,cat/gpf,back,system,,Daytona,,80mm/3.15,,114mm;Scorpion-SAUS094
Scorpion;Scorpion;1670,37;835,185;25;7;SAUS094CF;Audi S3 8Y Sportback  Non-res cat/gpf back system  Ascari  PD( 80mm/3.15)  TD( 114mm);Home;Audi S3 8Y Sportback  Non-res cat/gpf back system Ascari 80mm/3.15 114mm;Scorpion,SAUS094CF,Audi,S3 8Y Sportback ,, Non-res cat/gpf back system, Ascari, 80mm/3.15, 114mm;Scorpion,SAUS094CF,Audi,S3,8Y,Sportback,,,Non-res,cat/gpf,back,system,,Ascari,,80mm/3.15,,114mm;Scorpion-SAUS094CF
Scorpion;Scorpion;1980,58;990,29;25;7;SAUS093;Audi S3 8Y Sportback Non-res cat/gpf back system & electronic valves  Daytona  PD( 80mm/3.15)  TD( 114mm);Home;Audi S3 8Y Sportback Non-res cat/gpf back system & electronic valves Daytona 80mm/3.15 114mm;Scorpion,SAUS093,Audi,S3 8Y Sportback,, Non-res cat/gpf back system & electronic valves, Daytona, 80mm/3.15, 114mm;Scorpion,SAUS093,Audi,S3,8Y,Sportback,,Non-res,cat/gpf,back,system,&,electronic,valves,,Daytona,,80mm/3.15,,114mm;Scorpion-SAUS093
Scorpion;Scorpion;2232,58;1116,29;25;7;SAUS093CF;Audi S3 8Y Sportback Non-res cat/gpf back system & electronic valves  Ascari  PD( 80mm/3.15)  TD( 114mm);Home;Audi S3 8Y Sportback Non-res cat/gpf back system & electronic valves Ascari 80mm/3.15 114mm;Scorpion,SAUS093CF,Audi,S3 8Y Sportback,, Non-res cat/gpf back system & electronic valves, Ascari, 80mm/3.15, 114mm;Scorpion,SAUS093CF,Audi,S3,8Y,Sportback,,Non-res,cat/gpf,back,system,&,electronic,valves,,Ascari,,80mm/3.15,,114mm;Scorpion-SAUS093CF
Scorpion;Scorpion;1591,62;795,81;25;7;SAU094;Audi S3 8Y Sportback  Resonated cat/gpf back system  Daytona  PD( 80mm/3.15)  TD( 114mm);Home;Audi S3 8Y Sportback  Resonated cat/gpf back system Daytona 80mm/3.15 114mm;Scorpion,SAU094,Audi,S3 8Y Sportback ,, Resonated cat/gpf back system, Daytona, 80mm/3.15, 114mm;Scorpion,SAU094,Audi,S3,8Y,Sportback,,,Resonated,cat/gpf,back,system,,Daytona,,80mm/3.15,,114mm;Scorpion-SAU094
